,latitude,longitude
3346,36.217370396599996,-115.1189537779
3347,33.494920199999996,-112.0455882
3348,36.099319,-115.114283
3349,36.099319,-115.114283
3350,36.1151617,-115.1597903
3351,36.2037425,-115.25987679999999
3352,33.7159312009,-112.11396967440001
3353,36.09887020000001,-115.1759152
3354,36.09887020000001,-115.1759152
3355,40.4397355,-79.9971547
3356,40.479691700000004,-79.95509609999999
3357,41.3711281736,-81.8258910262
3358,36.113933,-115.174139
3359,36.113933,-115.174139
3360,33.5826876808,-111.92226265709999
3361,35.152724837600005,-80.827953314
3362,33.423580699999995,-112.22577520000002
3363,41.484856,-81.70406
3364,36.0823913954,-115.13610605790001
3365,33.3256928231,-111.6872987151
3366,36.1128756143,-115.06208447649999
3367,36.1514658645,-115.15155387440001
3368,36.042087,-115.10154299999999
3369,33.5670515,-112.07339309999999
3370,33.5392596581,-111.92264109850001
3371,40.1108158,-88.2291353
3372,33.831612,-111.94680100000001
3373,36.127106899999994,-115.1648303
3374,33.472124900000004,-112.23700459999999
3375,36.1019817648,-115.1738418651
3376,33.299271000000005,-111.898257
3377,33.6095153,-112.2380996
3378,36.041053999999995,-115.17051200000002
3379,36.1276635228,-115.198
3380,36.1433424,-115.29815829999998
3381,40.450683500000004,-79.9841442
3382,36.041726700000005,-115.18392240000001
3383,36.29198529999999,-115.18066780000001
3384,36.0719180321,-115.11721332280001
3385,40.571959,-80.025248
3386,33.4487514,-112.07381470000001
3387,36.2064375,-115.2981815
3388,36.0059852,-115.0899352
3389,33.63990510000001,-112.0633612
3390,36.0661824639,-115.1752875465
3391,33.608745325,-112.35988039520001
3392,33.452340899999996,-112.394066
3393,36.160422365900004,-115.32163481090001
3394,36.114994309400004,-115.20140290389999
3395,36.114994309400004,-115.20140290389999
3396,33.3800890434,-111.6874101587
3397,33.5224085783,-111.9596186355
3398,33.3839304,-111.80509209999998
3399,33.334131899999996,-111.80757630000001
3400,33.510792699999996,-112.01535030000001
3401,33.434044,-111.99436399999999
3402,33.6716175,-112.220821
3403,36.0675357995,-115.1779719543
3404,36.118699,-115.186442
3405,36.099044799999994,-115.1704519
3406,33.641458,-112.08
3407,35.994716,-115.10096999999999
3408,35.036336,-80.80671099999999
3409,35.9725374929,-114.91190122879999
3410,36.00584310000001,-115.11188179999999
3411,40.417218,-79.84813100000001
3412,36.071571432,-115.0925019521
3413,41.157987,-81.44358509999999
3414,33.28165695,-111.7889844993
3415,36.1088358306,-115.0613113366
3416,33.640691,-112.068183
3417,36.149159000000004,-115.33318799999999
3418,36.1186319921,-115.2084587597
3419,36.1186319921,-115.2084587597
3420,33.6239936936,-111.92874726059999
3421,36.063083299999995,-115.03820359999999
3422,36.1098294728,-115.17361841430001
3423,36.10044310000001,-115.13471570000002
3424,33.6542844625,-112.2348992304
3425,36.119371,-115.17371499999999
3426,33.3335102938,-111.9464485146
3427,40.1130999636,-88.2858967781
3428,36.0176169,-115.1182313
3429,35.2409631,-80.79720400000001
3430,33.636979,-112.3960108
3431,36.127858,-115.16596899999999
3432,36.112881200000004,-115.2974983
3433,33.698037,-111.924741
3434,33.4654961,-112.08205600000001
3435,36.089771,-115.29790700000001
3436,33.6407934,-112.1178845
3437,33.654961,-112.186958
3438,36.123486797199995,-115.2799091107
3439,43.133174600000004,-89.3025996
3440,36.055487,-115.243422
3441,36.108761,-115.170129
3442,36.108761,-115.170129
3443,36.108761,-115.170129
3444,36.0667760026,-115.0424710484
3445,41.5004234,-81.49679590000001
3446,36.1288897304,-115.3146240586
3447,36.109842,-115.174603
3448,36.109842,-115.174603
3449,36.109842,-115.174603
3450,36.109842,-115.174603
3451,36.080310499999996,-115.24264679999999
3452,33.7974208,-112.1175456
3453,36.2710057,-115.2643925
3454,36.2710057,-115.2643925
3455,35.0607983043,-80.8172035334
3456,36.071403000000004,-115.07235800000001
3457,36.118831,-115.17563799999999
3458,36.118831,-115.17563799999999
3459,35.2277591,-80.8381993
3460,41.5097011001,-81.603253988
3461,33.7412807704,-112.32082142120001
3462,33.6272368937,-111.8561272678
3463,36.207644200000004,-115.24861270000001
3464,36.167526,-115.13843500000002
3465,36.2750786,-115.17923559999998
3466,33.3811254605,-111.7569634659
3467,33.462996000000004,-111.71933899999999
3468,33.3940329,-111.85657909999999
3469,33.3940329,-111.85657909999999
3470,36.1005917,-115.11729609999999
3471,33.4460101887,-112.06903237739999
3472,36.16944,-115.142905
3473,40.4090643,-79.9157974
3474,36.22162,-115.126378
3475,33.3795993,-111.7529459
3476,33.3795993,-111.7529459
3477,33.4174192,-111.9258865
3478,33.5101676,-112.0449114
3479,33.5101676,-112.0449114
3480,33.336003741599995,-111.775864251
3481,33.487248,-112.08238700000001
3482,36.0293246869,-115.0858483931
3483,33.305945,-111.99117
3484,36.070096,-115.17529850000001
3485,35.9650723,-115.1679801
3486,36.1080857621,-115.1711108926
3487,35.3121218,-80.7451296
3488,33.7005533441,-111.9235322088
3489,36.1121439816,-115.17671585629999
3490,33.524340574,-112.13379485540001
3491,36.148204,-115.224979
3492,43.0680177754,-89.4045227766
3493,33.4351659963,-111.8660545349
3494,40.34830039999999,-80.05372559999999
3495,33.5279292,-111.9261054
3496,36.098732490500005,-115.1747256315
3497,33.347684,-111.976156
3498,41.4632003,-81.4844269
3499,33.5035824,-111.92941979999999
3500,33.5035824,-111.92941979999999
3501,35.1523404795,-80.8401147276
3502,36.115520451,-115.1349705842
3503,36.115520451,-115.1349705842
3504,36.115520451,-115.1349705842
3505,36.115520451,-115.1349705842
3506,36.121821999999995,-115.16885500000001
3507,41.4402655,-81.8002948
3508,33.640687299999996,-112.0676418
3509,35.9936634844,-115.10151813620001
3510,36.0028441,-115.11067720000001
3511,36.0028441,-115.11067720000001
3512,36.0028441,-115.11067720000001
3513,36.2768608473,-115.20624496040001
3514,36.1070796309,-115.1370644881
3515,35.2284474,-80.85477759999999
3516,36.110707,-115.168772
3517,43.1870125,-89.23093459999998
3518,40.4629577488,-79.9240576056
3519,33.296085999999995,-111.996553
3520,35.1782469,-80.8826371
3521,41.392065,-81.442852
3522,33.6240763,-111.93056200000001
3523,33.4339766,-111.865854
3524,40.4613249,-79.94884590000001
3525,36.118346,-115.170129
3526,36.070028,-115.079972
3527,33.7159312009,-112.11396967440001
3528,33.40698,-111.9586301
3529,34.97658010000001,-81.0243525
3530,35.266196,-80.882284
3531,40.6273735,-79.942398
3532,33.6759907223,-111.97088196690001
3533,41.5010649564,-81.4956113758
3534,33.58391829999999,-112.27216329999999
3535,35.152724837600005,-80.827953314
3536,33.4071184,-111.9114942
3537,33.4071184,-111.9114942
3538,36.1564126328,-115.3328468966
3539,36.091726,-115.17664599999999
3540,36.091726,-115.17664599999999
3541,43.1336297,-89.2995085
3542,36.112015261399996,-115.1725316048
3543,36.0064518043,-115.11156915209999
3544,33.585514700000004,-111.92804309999998
3545,36.127731,-115.17369099999999
3546,36.0935509,-115.29663799999999
3547,33.530392600000006,-112.0470548
3548,35.1901356958,-80.808002119
3549,36.17973,-115.178605
3550,36.127106899999994,-115.1648303
3551,36.1019817648,-115.1738418651
3552,40.1420381203,-88.2441927152
3553,36.1933265261,-115.30406328209999
3554,35.2192166,-80.8577141
3555,43.131248,-89.2975049009
3556,36.2611589,-115.18034840000001
3557,36.2611589,-115.18034840000001
3558,36.1170213998,-115.0904787417
3559,35.3882625,-80.5614352
3560,33.351139,-111.9634733
3561,33.63990510000001,-112.0633612
3562,33.63990510000001,-112.0633612
3563,41.419052859699995,-81.6081219
3564,33.2748213,-111.86021540000002
3565,36.114994309400004,-115.20140290389999
3566,36.114994309400004,-115.20140290389999
3567,33.365881099999996,-111.8586047
3568,41.1504944,-81.8647894
3569,33.525878399999996,-112.0644861
3570,33.3839304,-111.80509209999998
3571,33.5689294,-112.07102739999999
3572,36.0675357995,-115.1779719543
3573,33.6713104605,-111.9060049182
3574,35.994716,-115.10096999999999
3575,33.479938800000006,-111.98837240000002
3576,33.328685,-111.79225919999999
3577,35.4219555,-80.6144356
3578,36.1091,-115.154526
3579,36.119257700000006,-115.06434579999998
3580,36.0106875,-115.13712779999999
3581,33.247108600000004,-111.83967129999999
3582,33.3797662984,-111.74095173110001
3583,33.5193516,-112.0645419
3584,36.1141275,-115.1965118
3585,36.1141275,-115.1965118
3586,33.5104706939,-112.02660864959999
3587,36.1186319921,-115.2084587597
3588,35.4427335,-80.88575429999999
3589,33.4329724,-111.9043028
3590,36.124433950100006,-115.1690686906
3591,36.1718351907,-115.1465995795
3592,36.1098294728,-115.17361841430001
3593,36.10044310000001,-115.13471570000002
3594,36.120669,-115.17168400000001
3595,36.120669,-115.17168400000001
3596,36.1246035827,-115.1689884856
3597,35.0361978,-80.83180909999999
3598,36.1086615706,-115.1721414893
3599,40.4382722,-79.92136740000001
3600,33.5020036166,-111.9280350208
3601,36.173148696700004,-115.1449432657
3602,36.1262291442,-115.21350730420001
3603,33.636979,-112.3960108
3604,36.161433,-115.244317
3605,41.403182,-81.69576708390001
3606,41.403182,-81.69576708390001
3607,36.1016714,-115.2969308
3608,36.1070840267,-115.17608717520001
3609,36.0391238475,-114.9918110669
3610,41.505098499999995,-81.5541579
3611,43.0612817,-89.51173299999999
3612,36.1930766702,-115.3038686514
3613,36.1150515442,-115.22028356930001
3614,36.1150515442,-115.22028356930001
3615,33.4679150061,-111.68350354489999
3616,33.4250981779,-111.9401939912
3617,36.055487,-115.243422
3618,36.108761,-115.170129
3619,36.108761,-115.170129
3620,36.1443352,-115.26910500000001
3621,35.060827200000006,-80.81429140000002
3622,40.4828051,-80.03672590000001
3623,33.3840468,-111.7225666
3624,36.0546891161,-115.0469030214
3625,33.495755800000005,-111.91591470000002
3626,41.374481,-81.901972
3627,36.1075555,-115.1524625
3628,36.109842,-115.174603
3629,36.109842,-115.174603
3630,36.109842,-115.174603
3631,33.6348255,-111.9247221
3632,43.05044,-89.47375
3633,36.1287446859,-115.16424152549999
3634,33.4246763733,-111.93985089569999
3635,36.071403000000004,-115.07235800000001
3636,33.555796,-111.89894199999999
3637,33.4212807328,-111.92588328459999
3638,33.586656565,-111.8364501501
3639,36.008308299999996,-114.99119750000001
3640,36.144859999999994,-115.30108999999999
3641,40.4534714487,-80.1626419804
3642,33.494904999999996,-112.01135459999999
3643,36.126163698,-115.19215538520001
3644,36.2376478424,-115.2091931094
3645,41.396303,-81.641869
3646,33.4174192,-111.9258865
3647,35.979947100000004,-115.1003922
3648,36.100395,-115.13630649999999
3649,33.4524784,-111.70115279999999
3650,33.4835581,-112.0479525
3651,33.6254071,-111.89167250000001
3652,33.6254071,-111.89167250000001
3653,36.070096,-115.17529850000001
3654,35.9650723,-115.1679801
3655,33.7005533441,-111.9235322088
3656,35.3695912,-80.716634
3657,35.1691111,-80.9727311
3658,33.479941700000005,-112.0772973
3659,33.479941700000005,-112.0772973
3660,36.099494,-115.2083645
3661,36.1141275,-115.1965118
3662,33.624311,-111.978425
3663,33.6405179,-111.9245358
3664,36.1435299,-115.1469733
3665,33.347684,-111.976156
3666,36.1678783157,-115.1406404749
3667,36.1678783157,-115.1406404749
3668,33.4870264,-112.10055890000001
3669,36.180788,-115.3155206
3670,40.412275,-79.98844100000001
3671,41.3152523,-81.6859161
3672,36.196453600000005,-115.25766580000001
3673,33.4954325375,-112.0921359153
3674,33.5380191841,-112.10913956559999
3675,35.2335299,-80.8488931
3676,41.165096283000004,-81.4758834839
3677,33.61191710000001,-112.0125521
3678,36.0990077275,-115.17141087629999
3679,36.121821999999995,-115.16885500000001
3680,33.4506964,-112.00005230000001
3681,43.1137364,-89.3637805
3682,33.3703478235,-111.9735761889
3683,33.3703478235,-111.9735761889
3684,36.0836794,-115.0334159
3685,36.0847897018,-115.1516356872
3686,33.4944398,-112.1695781
3687,33.423729800000004,-111.9396558
3688,40.1194276897,-88.2438507269
3689,36.1105711008,-115.17063084770001
3690,35.972649100000005,-114.84787970000001
3691,33.493184,-111.92943100000001
3692,41.458028000000006,-82.0108703
3693,33.5090676,-112.04709799999999
3694,41.4989512054,-81.6902246154
3695,36.0059852,-115.0899352
3696,36.2504762229,-115.2457637187
3697,36.1186319921,-115.2084587597
3698,36.127858,-115.16596899999999
3699,36.114948299999995,-115.2075811
3700,35.2066386183,-80.8611153025
3701,35.9650723,-115.1679801
3702,33.524340574,-112.13379485540001
3703,41.4632003,-81.4844269
3704,36.1261578,-115.1891408
3705,33.3766077,-111.96385430000001
3706,33.3766077,-111.96385430000001
3707,36.117758,-115.154519
3708,33.511470811100004,-111.9860756349
3709,33.519577000000005,-112.065351
3710,36.014087183899996,-115.135131108
3711,33.66669470000001,-112.18789140000001
3712,36.0206092246,-115.0898387484
3713,36.1181806906,-115.1715797813
3714,36.1181806906,-115.1715797813
3715,35.13521420000001,-80.714618
3716,36.118821999999994,-115.178192
3717,33.2766511,-111.87409240000001
3718,41.6759301,-81.3153778
3719,36.144296399999995,-115.16269209999999
3720,33.534789,-112.260931
3721,33.3905280312,-111.855760173
3722,33.3770851,-111.78750349999999
3723,33.6760477681,-111.97204025299999
3724,36.1703072215,-115.1416113077
3725,36.23855,-115.11908770000001
3726,41.1324547165,-81.54908814939999
3727,40.109334999999994,-88.23084
3728,33.3537251724,-111.7894525982
3729,33.3537251724,-111.7894525982
3730,33.6119921,-111.8966825
3731,36.070135799999996,-115.1753479
3732,36.1350669861,-115.1628952026
3733,36.063293,-115.0339166
3734,36.1215171967,-115.1684996059
3735,35.086281708499996,-80.8506040011
3736,33.4626163,-111.9269743
3737,33.5092616,-112.03762140000002
3738,33.639352200000005,-111.8656987
3739,36.1165485,-115.19280649999999
3740,33.62691220000001,-112.0297986
3741,35.225378000000006,-80.841961
3742,33.638669,-112.23166200000001
3743,33.638669,-112.23166200000001
3744,33.2777136,-111.8753481
3745,33.2777136,-111.8753481
3746,33.6763391812,-111.9717722511
3747,36.2814901165,-115.267638105
3748,36.130041399999996,-115.2777854
3749,36.130041399999996,-115.2777854
3750,36.238146085,-115.1515047602
3751,33.4352284,-111.99782730000001
3752,33.4352284,-111.99782730000001
3753,36.1209554593,-115.1698532494
3754,36.1110581,-115.18215359999998
3755,33.5876541,-112.1157758
3756,33.5876541,-112.1157758
3757,33.5876541,-112.1157758
3758,35.1524371765,-80.8395179364
3759,36.2914992819,-115.2873648133
3760,33.4475192982,-112.07364375590001
3761,33.3210148,-111.9132064
3762,36.291501000000004,-115.287007
3763,36.0636453,-115.2520481
3764,36.1109751587,-115.2070999146
3765,36.0986390583,-115.24246125559999
3766,33.4659236,-111.9722278
3767,33.301901199999996,-111.7430967
3768,33.301901199999996,-111.7430967
3769,33.318208500000004,-111.97562190000001
3770,33.6560278156,-112.06502079959999
3771,36.240586799999996,-115.116459
3772,41.501321000000004,-81.676835
3773,33.4233153,-111.94027379999999
3774,33.510304999999995,-112.02956699999999
3775,41.408042450500005,-81.8411984629
3776,36.0726226472,-115.24351274979999
3777,33.3058202465,-111.97040151799999
3778,36.1256445458,-115.1896047625
3779,40.441675700000005,-79.9573642
3780,41.135354799999995,-81.63784229999999
3781,36.1258698833,-115.19232664809999
3782,36.1102503133,-115.1716660644
3783,41.499074,-81.690421
3784,41.499074,-81.690421
3785,33.7279102881,-112.26750418290001
3786,33.7136149619,-112.2010483593
3787,33.349929100000004,-111.92994709999999
3788,36.113705100000004,-115.13827739999999
3789,36.109185,-115.17203899999998
3790,36.110462,-115.17212099999999
3791,36.110462,-115.17212099999999
3792,33.4347316964,-111.8677318371
3793,35.053717,-80.851277
3794,33.6227145969,-111.89210846360001
3795,36.1456152,-115.29910590000001
3796,33.56748579999999,-112.16751119999999
3797,36.118817,-115.17350400000001
3798,36.118817,-115.17350400000001
3799,33.261356353800004,-111.8566131592
3800,40.4666633,-79.964218
3801,33.4564189,-112.070371
3802,36.17145,-115.14528100000001
3803,36.0572622015,-115.1577220407
3804,33.511377668200005,-112.26427282709999
3805,33.4522220717,-112.3916789889
3806,36.1265925847,-115.2063059807
3807,36.0682464,-115.17855890000001
3808,36.1152176,-115.11855290000001
3809,35.0263756,-80.8388286
3810,40.5410198,-80.1803792
3811,36.0552452,-115.1723424
3812,36.12695,-115.201296
3813,36.0996154,-115.1134551
3814,36.145469299999995,-115.30089
3815,36.1022467863,-115.17030058879999
3816,33.4611694844,-112.33979073409999
3817,36.085042322199996,-115.15118950850001
3818,33.5462199,-112.0468452
3819,36.106970500100005,-115.1671330983
3820,33.5698174,-111.88624909999999
3821,35.033800799999995,-80.80455649999999
3822,33.5019539,-111.9182013
3823,33.493231,-111.92571299999999
3824,40.025113899999994,-88.5729515
3825,36.1710444967,-115.14303535219999
3826,41.314452,-81.81766
3827,33.375363300000004,-111.8163764
3828,33.581688899999996,-111.9212288
3829,36.125569,-115.21091100000001
3830,33.655834000000006,-112.37387199999999
3831,36.285872944,-115.17904179899999
3832,33.6760253677,-111.97671100000001
3833,33.6760253677,-111.97671100000001
3834,35.216576,-80.854651
3835,33.4499524,-112.07405109999999
3836,33.5743483597,-111.8622673331
3837,36.113721999999996,-115.169184
3838,36.276868,-115.13765500000001
3839,36.276868,-115.13765500000001
3840,36.1216084937,-115.17399971479999
3841,41.1328656022,-81.6528291435
3842,33.712105757399996,-112.1113291524
3843,36.274753600000004,-115.118275
3844,36.0209675394,-115.08620227610001
3845,36.122828000000005,-115.169206
3846,36.1144832,-115.19481359999999
3847,36.021228,-115.08890600000001
3848,36.021228,-115.08890600000001
3849,43.1320502,-89.30152690000001
3850,35.481953499999996,-80.8845173
3851,33.408094,-111.8735183
3852,36.10100467,-115.243461022
3853,40.1189773,-88.24427209999999
3854,33.543028899999996,-111.9052457
3855,33.543028899999996,-111.9052457
3856,36.1178899374,-115.18939461120002
3857,36.1178899374,-115.18939461120002
3858,36.1178899374,-115.18939461120002
3859,36.1178899374,-115.18939461120002
3860,33.3473696052,-111.9637697563
3861,33.332964000000004,-111.946537
3862,41.395033000000005,-81.46379499999999
3863,33.651369200000005,-111.88624479999999
3864,33.6835743,-111.965985
3865,35.210707,-80.859637
3866,33.6392207,-112.18898899999999
3867,35.295445,-81.0169307
3868,40.1171306,-88.2426005
3869,36.1157101,-115.1373693
3870,33.511470811100004,-111.9860756349
3871,33.377949,-111.9708227
3872,36.117349,-115.187432
3873,36.0206092246,-115.0898387484
3874,33.451087199999996,-112.34174009999998
3875,33.451087199999996,-112.34174009999998
3876,36.097615999999995,-115.29781799999999
3877,36.097615999999995,-115.29781799999999
3878,40.0977581,-88.24879490000001
3879,35.0492092,-80.64556850000001
3880,36.1181806906,-115.1715797813
3881,36.1181806906,-115.1715797813
3882,33.367258899999996,-111.7548189
3883,41.3222428,-81.6260276
3884,33.4660512656,-111.6876220358
3885,36.0463716252,-115.24358868600001
3886,33.6730941,-112.25394309999999
3887,33.6660046,-112.11600870000001
3888,33.6660046,-112.11600870000001
3889,40.441173,-80.0030304
3890,36.1700962,-115.1449611
3891,33.30508,-111.78648000000001
3892,33.5105510376,-112.02620655790001
3893,33.348359,-111.983325
3894,36.1703072215,-115.1416113077
3895,36.23855,-115.11908770000001
3896,35.320717,-80.8392485
3897,33.672148799999995,-111.9055322
3898,36.0414027704,-114.9811482995
3899,36.1451748944,-115.17597888120001
3900,36.196386,-115.232235
3901,33.423681,-111.80372220000001
3902,33.5372615,-112.357222
3903,36.070135799999996,-115.1753479
3904,33.569172200000004,-111.88572450000001
3905,33.569172200000004,-111.88572450000001
3906,33.569172200000004,-111.88572450000001
3907,40.3086275,-88.1734807
3908,33.4626163,-111.9269743
3909,33.504041,-111.92961299999999
3910,40.4431445863,-80.0011037908
3911,36.151531799999994,-115.33301570000002
3912,36.1017393,-115.0546087
3913,36.102250700000006,-115.1699679
3914,40.4290009,-79.98280240000001
3915,33.5243379,-112.2037058
3916,36.0294926469,-115.085835914
3917,35.225378000000006,-80.841961
3918,36.1081923221,-115.1760134608
3919,33.3938784,-111.84134809999999
3920,33.6379008,-112.16747579999999
3921,36.099351,-115.17544099999999
3922,40.328072999999996,-79.946763
3923,36.2399724,-115.23034750000001
3924,36.0842885748,-115.29338789
3925,33.633985100000004,-112.185832
3926,36.1209554593,-115.1698532494
3927,36.1209554593,-115.1698532494
3928,36.1209554593,-115.1698532494
3929,36.1209554593,-115.1698532494
3930,40.4338536571,-80.00416606659999
3931,36.1449958,-115.29963049999999
3932,33.6705056724,-112.2384195775
3933,35.449459999999995,-80.88965
3934,33.3902569,-111.84493459999999
3935,36.1161559,-115.17505759999999
3936,33.5095721,-112.04256029999999
3937,36.291501000000004,-115.287007
3938,33.4349039,-111.925427
3939,36.109300818,-115.1781474492
3940,36.122881,-115.168939
3941,35.08565,-80.847489
3942,40.405401,-80.0301225
3943,36.240586799999996,-115.116459
3944,41.2006727685,-81.4410854504
3945,35.341155,-80.764657
3946,33.5801319,-111.8847121
3947,36.0552438,-115.2258702
3948,33.6361502,-111.91848359999999
3949,33.461908199999996,-112.35746940000001
3950,36.1588687715,-115.2366020954
3951,33.5010896,-111.9255
3952,33.494795816599996,-112.0016059773
3953,36.1102503133,-115.1716660644
3954,36.1102503133,-115.1716660644
3955,36.1102503133,-115.1716660644
3956,41.499074,-81.690421
3957,33.3378722065,-111.8425311282
3958,33.5547439,-111.90022240000002
3959,33.579445,-112.122349
3960,35.4109716378,-80.6664848991
3961,36.1315942123,-115.1647668375
3962,36.1315942123,-115.1647668375
3963,33.4922045,-111.9255493
3964,33.3945593,-111.6836794
3965,40.358574,-80.10972199999999
3966,40.358574,-80.10972199999999
3967,33.411934,-111.97086000000002
3968,33.378628300500004,-111.976940357
3969,36.110462,-115.17212099999999
3970,41.374379,-81.783214
3971,36.0419492312,-115.1836618174
3972,33.554556,-111.876044
3973,33.582398016999996,-111.9286845698
3974,33.6227145969,-111.89210846360001
3975,33.3796878,-111.75601770000002
3976,36.115307200000004,-115.13279309999999
3977,40.345012200000006,-80.0554318
3978,36.195137,-115.257322
3979,35.153565,-80.834575
3980,36.102795,-115.168508
3981,36.1265925847,-115.2063059807
3982,36.1265925847,-115.2063059807
3983,36.1265925847,-115.2063059807
3984,33.465445,-112.37166100000002
3985,40.1112203703,-88.2290604075
3986,36.1152176,-115.11855290000001
3987,36.1441893,-115.17444920000001
3988,41.418546299999996,-81.92385490000001
3989,33.4848839,-112.3630683
3990,33.599808200000005,-112.11999080000001
3991,36.126117184,-115.223357154
3992,36.0552452,-115.1723424
3993,36.108854,-115.17051200000002
3994,36.12695,-115.201296
3995,36.1438451,-115.21915940000001
3996,36.117357,-115.170387
3997,36.121928999999994,-115.168416
3998,36.145469299999995,-115.30089
3999,33.452185,-111.7008437
4000,33.3042957408,-111.8405480174
4001,33.3042957408,-111.8405480174
4002,33.3042957408,-111.8405480174
4003,35.3694383043,-80.7161406382
4004,35.0952753,-80.7791381
4005,33.6235796034,-111.9239513376
4006,36.106970500100005,-115.1671330983
4007,33.4369339893,-111.9966363992
4008,36.0488782,-115.2451396
4009,40.1113654,-88.22890699999999
4010,33.4597711,-112.34155390000001
4011,36.123596,-115.168049
4012,33.458826699999996,-112.07154340000001
4013,33.375363300000004,-111.8163764
4014,33.581688899999996,-111.9212288
4015,33.581688899999996,-111.9212288
4016,33.261255,-111.856527
4017,35.338032,-80.7574324
4018,35.338032,-80.7574324
4019,35.062725,-80.7738817
4020,36.1796676,-115.1413649
4021,33.408163800000004,-111.8712977
4022,33.3732619,-111.841641
4023,33.5958474,-111.9804707
4024,33.638638,-112.16846340000001
4025,33.6035123,-112.0363425
4026,33.4212807328,-111.92588328459999
4027,33.3664624,-111.7213145
4028,36.1144832,-115.19481359999999
4029,36.1144832,-115.19481359999999
4030,36.121876,-115.168764
4031,33.5395733,-112.0483460142
4032,36.10884179999999,-115.17214879999999
4033,36.167840999999996,-115.139075
4034,43.0566805,-89.4288493
4035,33.4954365,-112.01978559999999
4036,33.3884384,-111.8351
4037,36.2859486577,-115.17926643
4038,33.434369000000004,-111.92558400000001
4039,33.434369000000004,-111.92558400000001
4040,36.21680870000001,-115.24953880000001
4041,33.5090310721,-112.07129485879999
4042,36.1265953,-115.1653652
4043,33.6207011366,-111.9225438684
4044,36.1178899374,-115.18939461120002
4045,33.3202037859,-111.94469392180001
4046,36.0704218,-115.0774607
4047,40.117932,-88.2810949
4048,36.060675200000006,-115.0467557
4049,36.109889,-115.174144
4050,36.039711,-115.198017
4051,33.447401844699996,-112.0707608343
4052,36.0732064948,-115.24353821780001
4053,36.032336598,-115.0085191363
4054,33.6392207,-112.18898899999999
4055,33.4965858,-111.9302696
4056,36.1423547356,-115.1146937907
4057,36.085514,-115.15408799999999
4058,41.6583183,-81.37808309999998
4059,36.097615999999995,-115.29781799999999
4060,33.375155199999995,-111.9713456
4061,36.1605051,-115.2899166
4062,36.1181806906,-115.1715797813
4063,36.1181806906,-115.1715797813
4064,36.1270307944,-115.209860464
4065,36.1270307944,-115.209860464
4066,33.6254092922,-111.92512761569999
4067,33.6963054704,-111.92465431219999
4068,41.1551215,-81.33383909999999
4069,36.1407035,-115.18231370000001
4070,33.61,-112.221
4071,36.1248767264,-115.1690340042
4072,33.422338019499996,-112.2199049592
4073,33.538185999999996,-111.88799099999999
4074,36.1313023362,-115.2773949131
4075,36.0291100543,-115.11682346459999
4076,36.1715995,-115.14157150000001
4077,40.3400564352,-79.9529464722
4078,36.1703072215,-115.1416113077
4079,36.238313,-115.1190625
4080,36.0414027704,-114.9811482995
4081,33.4555637362,-112.35759079459999
4082,33.5372615,-112.357222
4083,36.084465,-115.119349
4084,36.070135799999996,-115.1753479
4085,36.070135799999996,-115.1753479
4086,36.151531799999994,-115.33301570000002
4087,36.151531799999994,-115.33301570000002
4088,33.337253000000004,-111.87533799999999
4089,33.4341408352,-111.902205348
4090,33.304269,-111.94496200000002
4091,36.1283768577,-115.1782829915
4092,33.523464000000004,-112.04916100000001
4093,33.638669,-112.23166200000001
4094,36.099351,-115.17544099999999
4095,36.2813114,-115.28715490000002
4096,36.054487087300004,-115.118744281
4097,33.3787585373,-111.96897350459999
4098,36.1110581,-115.18215359999998
4099,33.5876541,-112.1157758
4100,33.5876541,-112.1157758
4101,40.4813641295,-79.9746827605
4102,35.449459999999995,-80.88965
4103,36.068185,-115.1699904
4104,33.5095721,-112.04256029999999
4105,36.137440000000005,-115.067181
4106,36.0994431805,-115.1176200807
4107,33.4140814,-111.70134270000001
4108,33.5079809,-112.27337630000001
4109,41.509653799999995,-81.604663
4110,33.3350184,-111.96203020000002
4111,40.4331995,-79.92325190000001
4112,36.127684,-115.16590500000001
4113,36.127684,-115.16590500000001
4114,36.127684,-115.16590500000001
4115,36.138984,-115.28411499999999
4116,36.106773100000005,-115.17214879999999
4117,33.6361502,-111.91848359999999
4118,36.0928664972,-115.1758682728
4119,36.0928664972,-115.1758682728
4120,36.0928664972,-115.1758682728
4121,36.0928664972,-115.1758682728
4122,36.072454464,-115.1013189233
4123,33.497424699999996,-111.92629540000001
4124,36.1102503133,-115.1716660644
4125,36.1102503133,-115.1716660644
4126,36.0209001,-115.12476880000001
4127,33.6362090099,-111.92152365700001
4128,36.0583669,-115.27213629999999
4129,33.3202869,-111.89050490000001
4130,33.555167600000004,-111.89905800000001
4131,36.1315942123,-115.1647668375
4132,36.1315942123,-115.1647668375
4133,33.7418,-112.10700000000001
4134,33.7418,-112.10700000000001
4135,35.0101437,-80.9146015
4136,36.109185,-115.17203899999998
4137,40.1161419,-88.2216497
4138,36.124268,-115.16950700000001
4139,33.315090999999995,-111.97111299999999
4140,33.582398016999996,-111.9286845698
4141,33.582398016999996,-111.9286845698
4142,33.3754433,-111.8447483
4143,36.115307200000004,-115.13279309999999
4144,36.1195011434,-115.17479286870001
4145,33.5658435,-112.25282890000001
4146,33.5658435,-112.25282890000001
4147,33.640013399999994,-112.2196334
4148,33.640013399999994,-112.2196334
